# nad,folinic_acid,coa,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,camp,K_gluta,y_data,y_data_std,y_pr,y_std_pr
0.099,0.0068,0.078,0.75,0.1,15,0.45,0.1,2,0.075,40,0.8385,0.1379,0.886218,0.025666
0.165,0.034,0.026,0.75,0.1,15,0.45,0.02,2,0.075,40,0.7884,0.0794,0.900816,0.03864
0.099,0.0068,0.026,0.75,0.3,15,0.45,0.1,2,0.075,40,1.2456,0.0493,1.185869,0.046896
0.165,0.0204,0.026,0.75,0.1,15,0.45,0.06,2,0.075,40,0.6415,0.237,0.905225,0.030628
0.165,0.0204,0.13,0.75,0.3,9,0.45,0.02,2,0.075,40,1.2378,0.0629,1.191748,0.034296
0.165,0.034,0.078,0.75,0.3,9,0.45,0.02,2,0.075,40,1.2374,0.0855,1.22484,0.039514
0.099,0.034,0.13,0.75,0.3,9,0.45,0.02,2,0.075,40,0.9745,0.188,1.150208,0.039182
0.165,0.0068,0.13,0.75,0.3,9,0.45,0.02,2,0.225,40,1.0073,0.0826,1.021838,0.038559
0.033,0.034,0.13,0.75,0.1,15,0.45,0.06,2,0.075,40,0.5884,0.0117,0.734178,0.044032
0.099,0.034,0.078,0.75,0.1,15,0.45,0.06,2,0.075,40,0.5991,0.049,0.811352,0.0276
0.033,0.034,0.078,0.75,0.1,15,0.45,0.1,2,0.075,40,0.5912,0.0135,0.812728,0.032171
0.099,0.034,0.026,0.75,0.1,15,0.45,0.1,2,0.075,40,0.6722,0.1265,0.88516,0.031772
0.033,0.0204,0.13,0.75,0.1,15,0.45,0.1,2,0.075,40,0.6157,0.0861,0.775241,0.029022
0.099,0.0204,0.13,0.75,0.1,15,0.45,0.06,2,0.075,40,0.6946,0.1044,0.783551,0.028146
0.099,0.0204,0.078,0.75,0.1,15,0.45,0.1,2,0.075,40,0.6857,0.053,0.835782,0.022589
0.165,0.0204,0.026,0.75,0.3,15,0.45,0.02,2,0.225,40,1.1356,0.0159,1.07531,0.034296
0.099,0.034,0.026,0.75,0.3,15,0.45,0.06,2,0.075,40,1.1632,0.0877,1.173402,0.027438
0.099,0.034,0.078,0.75,0.3,15,0.45,0.02,2,0.075,40,1.0888,0.0468,1.135747,0.030133
0.099,0.034,0.026,0.75,0.3,15,0.45,0.02,2,0.225,40,1.1365,0.0306,1.084166,0.033906
0.033,0.034,0.078,0.75,0.3,15,0.45,0.06,2,0.075,40,1.068,0.0503,1.083799,0.032638
0.165,0.034,0.026,0.75,0.3,15,0.45,0.02,2,0.075,40,1.1688,0.0652,1.183642,0.03368
0.165,0.034,0.026,0.75,0.1,15,0.45,0.06,2,0.075,40,0.7619,0.0659,0.878294,0.034085
0.033,0.034,0.13,0.75,0.3,15,0.45,0.02,2,0.075,40,1.0103,0.0387,1.021775,0.040882
0.165,0.0204,0.026,0.75,0.3,15,0.45,0.06,2,0.075,40,1.1858,0.091,1.178106,0.031889
0.165,0.0204,0.078,0.75,0.1,15,0.45,0.06,2,0.075,40,0.8664,0.0914,0.840156,0.022313
0.033,0.034,0.026,0.75,0.3,15,0.45,0.1,2,0.075,40,1.1457,0.0498,1.1424,0.034469
0.165,0.0204,0.026,0.75,0.1,15,0.45,0.1,2,0.075,40,0.7111,0.0943,0.891703,0.030847
0.165,0.0068,0.078,0.75,0.3,15,0.45,0.06,2,0.075,40,1.1061,0.0717,1.13052,0.032685
0.165,0.034,0.13,0.75,0.3,9,0.45,0.02,2,0.075,40,1.0243,0.1124,1.163067,0.032432
0.165,0.0204,0.13,0.75,0.3,9,0.45,0.06,2,0.075,40,1.0889,0.0746,1.122138,0.038796
0.165,0.0204,0.13,0.75,0.3,9,0.45,0.02,2,0.225,40,1.1436,0.0322,1.037154,0.048524
0.033,0.034,0.13,0.75,0.1,15,0.45,0.1,2,0.075,40,0.6376,0.0259,0.723625,0.03825
0.165,0.034,0.026,0.75,0.3,15,0.45,0.02,2,0.225,40,1.1479,0.0467,1.059541,0.035023
0.165,0.034,0.026,0.75,0.1,15,0.45,0.1,2,0.075,40,0.7513,0.122,0.859174,0.033592
0.165,0.034,0.026,0.75,0.3,15,0.45,0.06,2,0.075,40,1.1068,0.0754,1.151756,0.02738
0.099,0.034,0.026,0.75,0.3,15,0.45,0.1,2,0.075,40,1.0483,0.1169,1.1318,0.029235
0.165,0.034,0.13,0.75,0.1,15,0.45,0.02,2,0.075,40,0.729,0.0982,0.780175,0.038079
0.165,0.0204,0.078,0.75,0.1,15,0.45,0.1,2,0.075,40,0.729,0.0354,0.813954,0.021539
0.165,0.034,0.13,0.75,0.3,9,0.45,0.06,2,0.075,40,1.2582,0.0228,1.098318,0.036641
0.165,0.034,0.13,0.75,0.1,15,0.45,0.06,2,0.075,40,0.7214,0.1036,0.738298,0.026853
0.165,0.034,0.026,0.75,0.3,15,0.45,0.1,2,0.075,40,1.1188,0.0538,1.098683,0.033513
0.165,0.0068,0.026,0.75,0.1,15,0.75,0.06,2,0.075,40,0.8651,0.1333,0.963828,0.049581
0.033,0.0068,0.13,0.75,0.1,15,0.75,0.1,2,0.075,40,0.7869,0.0742,0.858271,0.042422
0.033,0.0204,0.026,1.5,0.1,9,0.15,0.06,4,0.075,80,1.2841,0.3151,1.699524,0.039822
0.099,0.0204,0.026,1.5,0.1,9,0.15,0.02,4,0.075,80,1.7952,0.4336,1.750328,0.033161
0.033,0.0068,0.026,1.5,0.5,9,0.15,0.02,4,0.075,80,1.2024,0.057,1.258395,0.05541
0.099,0.0068,0.078,1.5,0.1,9,0.15,0.02,4,0.075,80,1.8168,0.5051,1.733581,0.032068
0.165,0.0068,0.026,1.5,0.1,9,0.15,0.06,4,0.075,80,2.1345,0.2695,1.783878,0.045563
0.165,0.0068,0.026,1.5,0.3,9,0.15,0.02,4,0.075,80,1.6957,0.0971,1.704891,0.045934
0.099,0.0068,0.026,1.5,0.1,9,0.15,0.06,4,0.225,80,1.8942,0.5132,1.725693,0.043689
0.165,0.034,0.026,1.5,0.1,9,0.15,0.02,4,0.075,80,1.9346,0.1713,1.821729,0.046215
0.099,0.034,0.026,1.5,0.3,9,0.15,0.02,4,0.075,80,2.1699,0.1277,1.736401,0.047384
0.165,0.0204,0.078,1.5,0.1,9,0.15,0.02,4,0.075,80,2.1071,0.5427,1.807763,0.036121
0.033,0.034,0.078,1.5,0.1,9,0.15,0.02,4,0.225,80,1.9272,0.3773,1.643581,0.03404
0.099,0.034,0.026,1.5,0.3,9,0.15,0.06,4,0.075,80,2.0607,0.3014,1.760182,0.043813
0.165,0.0204,0.026,1.5,0.3,9,0.15,0.06,4,0.075,80,1.5186,0.212,1.757964,0.038174
0.099,0.0204,0.026,1.5,0.5,9,0.15,0.06,4,0.075,80,1.2532,0.0571,1.349994,0.044017
0.033,0.034,0.078,1.5,0.1,9,0.15,0.1,4,0.075,80,1.9692,0.3839,1.718681,0.036183
0.165,0.0068,0.078,1.5,0.1,9,0.15,0.1,4,0.075,80,1.9736,0.4812,1.757673,0.040151
0.033,0.034,0.13,1.5,0.3,9,0.15,0.02,4,0.075,80,1.6375,0.0248,1.647208,0.043653
0.165,0.0068,0.078,1.5,0.5,9,0.15,0.02,4,0.075,80,1.3485,0.1674,1.356052,0.029781
0.099,0.0204,0.026,1.5,0.1,9,0.15,0.1,4,0.225,80,1.6961,0.2303,1.75532,0.042486
0.099,0.0204,0.026,1.5,0.3,9,0.15,0.06,4,0.225,80,2.054,0.1735,1.715622,0.038593
0.033,0.0068,0.078,1.5,1,9,0.15,0.02,4,0.075,80,0.1728,0.0149,0.144021,0.037695
0.165,0.0204,0.026,1.5,0.3,9,0.15,0.1,4,0.075,80,1.8572,0.0768,1.764948,0.042503
0.165,0.034,0.078,1.5,0.3,9,0.15,0.02,4,0.075,80,1.9521,0.1079,1.799892,0.045169
0.033,0.034,0.078,1.5,0.5,9,0.15,0.06,4,0.075,80,1.2195,0.0444,1.368721,0.047304
0.099,0.034,0.078,1.5,0.5,9,0.15,0.02,4,0.075,80,1.363,0.1523,1.405796,0.048972
0.099,0.0204,0.078,1.5,0.5,9,0.15,0.06,4,0.075,80,1.3322,0.098,1.375328,0.02796
0.165,0.0204,0.078,1.5,0.5,9,0.15,0.02,4,0.075,80,1.3498,0.2626,1.39754,0.034629
0.099,0.0204,0.13,1.5,0.1,9,0.15,0.1,4,0.075,80,1.7196,0.1337,1.714175,0.041576
0.099,0.0204,0.13,1.5,0.3,9,0.15,0.06,4,0.075,80,2.1463,0.0477,1.724758,0.038014
0.165,0.0068,0.13,1.5,0.1,9,0.15,0.1,4,0.075,80,1.7274,0.1407,1.706886,0.037037
0.099,0.0068,0.13,1.5,0.3,9,0.15,0.1,4,0.075,80,1.7321,0.2863,1.692143,0.053777
0.165,0.0068,0.13,1.5,0.5,9,0.15,0.02,4,0.075,80,1.3629,0.1045,1.380415,0.039853
0.33,0.034,0.026,1.5,0.1,9,0.15,0.02,4,0.075,80,2.087,0.4419,1.819817,0.047013
0.033,0.0204,0.026,1.5,0.3,9,0.15,0.2,4,0.075,80,2.0901,0.2496,1.829077,0.042909
0.099,0.0068,0.026,1.5,0.3,9,0.15,0.2,4,0.075,80,1.9623,0.1101,1.795135,0.044976
0.033,0.0068,0.026,1.5,1,9,0.15,0.1,4,0.075,80,0.1927,0.0312,0.138728,0.044838
0.099,0.0068,0.078,1.5,1,9,0.15,0.02,4,0.075,80,0.2009,0.0359,0.150071,0.033298
0.099,0.068,0.026,1.5,0.1,9,0.15,0.02,4,0.225,80,1.7639,0.1316,1.672412,0.051139
0.165,0.034,0.078,1.5,0.5,9,0.15,0.02,4,0.075,80,1.3599,0.0483,1.430413,0.044429
0.099,0.0204,0.078,1.5,0.5,9,0.15,0.1,4,0.075,80,1.3513,0.0619,1.385315,0.036386
0.165,0.068,0.026,1.5,0.3,9,0.15,0.02,4,0.075,80,1.7386,0.2222,1.766819,0.044658
0.033,0.068,0.078,1.5,0.1,9,0.15,0.1,4,0.075,80,2.0944,0.138,1.688184,0.037579
0.099,0.068,0.078,1.5,0.1,9,0.15,0.06,4,0.075,80,2.1183,0.1405,1.734729,0.040155
0.033,0.0204,0.026,1.5,0.5,9,0.15,0.2,4,0.075,80,1.3125,0.0855,1.452125,0.049221
0.033,0.0204,0.026,1.5,1,9,0.15,0.1,4,0.075,80,0.1598,0.0333,0.148719,0.038796
0.33,0.0204,0.078,1.5,0.3,9,0.15,0.02,4,0.075,80,1.8493,0.2143,1.721475,0.043157
0.099,0.068,0.026,1.5,0.3,9,0.15,0.02,4,0.225,80,1.8238,0.2103,1.671334,0.038243
0.033,0.068,0.026,1.5,0.5,9,0.15,0.02,4,0.225,80,1.2888,0.0359,1.331076,0.048753
0.165,0.0204,0.078,1.5,0.5,9,0.15,0.1,4,0.075,80,1.5699,0.1126,1.387611,0.031549
0.099,0.068,0.026,1.5,0.3,9,0.15,0.1,4,0.075,80,1.7917,0.2996,1.756696,0.039636
0.165,0.068,0.026,1.5,0.3,9,0.15,0.06,4,0.075,80,1.9293,0.1346,1.789849,0.04021
0.165,0.068,0.078,1.5,0.1,9,0.15,0.06,4,0.075,80,2.1504,0.1963,1.788884,0.047966
0.33,0.034,0.026,1.5,0.1,9,0.15,0.1,4,0.075,80,2.1088,0.2862,1.780167,0.040262
0.099,0.034,0.026,1.5,0.3,9,0.15,0.2,4,0.075,80,1.9438,0.019,1.837162,0.038449
0.033,0.034,0.078,1.5,0.3,9,0.15,0.2,4,0.075,80,2.1097,0.1088,1.790705,0.04508
0.165,0.0204,0.078,1.5,1,9,0.15,0.02,4,0.075,80,0.1515,0.0482,0.182041,0.037998
0.099,0.0068,0.078,1.5,0.5,9,0.15,0.2,4,0.075,80,1.2961,0.1565,1.402939,0.052519
0.165,0.0068,0.078,1.5,1,9,0.15,0.06,4,0.075,80,0.1522,0.0248,0.149746,0.033894
0.033,0.068,0.026,1.5,1,9,0.15,0.02,4,0.075,80,0.1298,0.0231,0.246267,0.082148
0.033,0.068,0.078,1.5,0.5,9,0.15,0.1,4,0.075,80,1.1405,0.2561,1.380698,0.048736
0.033,0.034,0.078,1.5,1,9,0.15,0.1,4,0.075,80,0.2021,0.0132,0.173532,0.03543
0.33,0.0204,0.026,1.5,0.1,9,0.15,0.2,4,0.075,80,1.6131,0.2395,1.719512,0.049307
0.33,0.034,0.026,1.5,0.5,9,0.15,0.1,4,0.075,80,0.9807,0.3367,1.349132,0.056674
0.165,0.068,0.13,1.5,0.5,9,0.15,0.02,4,0.075,80,1.463,0.0246,1.46431,0.047247
0.33,0.0204,0.026,1.5,0.3,9,0.15,0.2,4,0.075,80,1.9079,0.1812,1.633223,0.064231
0.33,0.034,0.026,1.5,1,9,0.15,0.06,4,0.075,80,0.0801,0.0163,0.200223,0.06091
0.33,0.034,0.078,1.5,0.1,9,0.15,0.2,4,0.075,80,1.91,0.3586,1.698807,0.05073
0.033,0.068,0.13,1.5,0.3,9,0.15,0.2,4,0.075,80,1.7093,0.2557,1.635084,0.066624
0.33,0.034,0.026,1.5,1,9,0.15,0.1,4,0.075,80,0.1344,0.0477,0.179835,0.054687
0.099,0.0068,0.026,1.5,0.3,9,0.45,0.02,4,0.075,80,2.0171,0.078,1.947219,0.04034
0.099,0.0068,0.078,1.5,0.1,9,0.45,0.02,4,0.075,80,2.6163,0.0106,2.108381,0.019226
0.165,0.0068,0.078,1.5,0.1,9,0.45,0.02,4,0.075,80,2.2771,0.0634,2.155559,0.034143
0.099,0.034,0.026,1.5,0.1,9,0.45,0.06,4,0.075,80,2.23,0.2116,2.159888,0.03209
0.033,0.0204,0.026,1.5,0.3,9,0.45,0.1,4,0.075,80,2.0554,0.0745,2.002062,0.034997
0.165,0.0068,0.026,1.5,0.3,9,0.45,0.06,4,0.075,80,1.7291,0.5503,2.003889,0.029651
0.033,0.0068,0.078,1.5,0.3,9,0.45,0.1,4,0.075,80,1.9348,0.1976,1.970014,0.037563
0.165,0.034,0.026,1.5,0.1,9,0.45,0.06,4,0.075,80,2.1258,0.3642,2.213732,0.035293
0.099,0.0068,0.026,1.5,0.5,9,0.45,0.1,4,0.075,80,1.3339,0.185,1.531955,0.041544
0.033,0.034,0.078,1.5,0.5,9,0.45,0.02,4,0.075,80,1.6533,0.0184,1.550182,0.050093
0.033,0.068,0.026,1.5,0.3,9,0.45,0.02,4,0.075,80,1.6738,0.1725,1.881967,0.047593
0.033,0.0204,0.026,1.5,0.1,9,0.45,0.2,4,0.075,80,2.0415,0.397,2.221957,0.045026
0.033,0.0204,0.026,1.5,1,9,0.45,0.02,4,0.075,80,0.1521,0.0313,0.207479,0.040593
0.033,0.068,0.078,1.5,0.1,9,0.45,0.06,4,0.075,80,1.9553,0.4199,1.964581,0.032269
0.33,0.0068,0.026,1.5,0.1,9,0.45,0.1,4,0.075,80,1.9458,0.038,2.07356,0.055106
0.033,0.034,0.026,1.5,1,9,0.45,0.02,4,0.075,80,0.1614,0.0067,0.233504,0.049685
0.165,0.034,0.026,1.5,0.5,9,0.45,0.06,4,0.075,80,1.3485,0.0541,1.602263,0.0483
0.033,0.068,0.026,1.5,0.5,9,0.45,0.06,4,0.075,80,1.4505,0.2092,1.53737,0.049711
0.165,0.068,0.026,1.5,0.1,9,0.45,0.1,4,0.075,80,2.0399,0.305,2.165164,0.038864
0.099,0.068,0.078,1.5,0.1,9,0.45,0.1,4,0.075,80,2.0448,0.2125,2.081117,0.030826
0.033,0.0068,0.026,1.5,0.1,9,0.75,0.02,4,0.075,80,2.2174,0.3097,2.301615,0.043312
0.033,0.0068,0.026,1.5,0.1,9,0.75,0.1,4,0.075,80,2.1738,0.3049,2.408732,0.050217
0.33,0.068,0.26,1.5,1,30,0.75,0.2,4,0.75,80,0.1045,0.0059,0.113277,0.040048
0.33,0.068,0.26,1.5,1,30,1.5,0.2,2,0.75,80,0.0405,0.0065,0.042537,0.049061
0.33,0.068,0.26,1.5,1,30,1.5,0.2,4,0.75,40,0.0321,0.005,0.004572,0.066538
0.33,0.068,0.26,1.5,1,15,1.5,0.2,4,0.75,80,0.0581,0.0099,0.11855,0.05087
0.33,0.068,0.26,1.5,1,30,1.5,0.1,4,0.75,80,0.0347,0.0074,0.104747,0.058626
0.33,0.068,0.13,1.5,1,30,1.5,0.2,4,0.75,80,0.0257,0.0091,0.112062,0.055897
0.165,0.068,0.26,1.5,1,30,1.5,0.2,4,0.75,80,0.0532,0.025,0.108126,0.037885
0.33,0.068,0.26,1.5,1,30,1.5,0.2,4,0.375,80,0.0467,0.011,0.167843,0.081053
0.33,0.034,0.26,1.5,1,30,1.5,0.2,4,0.75,80,0.0384,0.0074,0.083915,0.054551
0.33,0.068,0.26,1.5,0.5,30,1.5,0.2,4,0.75,80,0.2799,0.0243,0.274694,0.118349
0.33,0.068,0.26,0.75,1,30,1.5,0.2,4,0.75,80,0.0108,0.0098,-0.009206,0.045666
0.165,0.068,0.026,1.5,0.1,9,1.5,0.06,4,0.075,80,3.3227,0.0324,2.595194,0.03815
0.099,0.034,0.026,1.5,0.1,9,1.5,0.1,4,0.075,80,3.2983,0.1235,2.647405,0.042096
0.033,0.034,0.13,1.5,0.1,9,1.5,0.06,4,0.075,80,2.9184,0.1227,2.5041,0.050306
0.033,0.034,0.026,1.5,0.1,9,1.5,0.1,4,0.225,80,2.8568,0.1091,2.481554,0.042001
0.165,0.0204,0.078,1.5,0.1,9,1.5,0.06,4,0.075,80,2.9744,0.0809,2.583426,0.028435
0.099,0.034,0.026,1.5,0.1,9,1.5,0.02,4,0.225,80,2.7906,0.1592,2.442944,0.040283
0.165,0.0204,0.026,1.5,0.1,9,1.5,0.02,4,0.225,80,2.7312,0.0842,2.420712,0.038746
0.165,0.0068,0.078,1.5,0.1,9,1.5,0.06,4,0.075,80,2.903,0.0069,2.536511,0.032005
0.033,0.034,0.026,1.5,0.1,9,1.5,0.06,4,0.075,80,2.9539,0.0571,2.582775,0.054623
0.033,0.0204,0.078,1.5,0.1,9,1.5,0.06,4,0.075,80,3.0081,0.0616,2.540014,0.048545
0.033,0.034,0.026,1.5,0.1,9,1.5,0.02,4,0.225,80,2.7133,0.0992,2.414047,0.051782
0.099,0.0068,0.026,1.5,0.1,9,1.5,0.1,4,0.075,80,2.9779,0.0772,2.572633,0.039368
0.099,0.0068,0.026,1.5,0.1,9,1.5,0.02,4,0.225,80,2.6547,0.1263,2.360456,0.038296
0.165,0.068,0.026,1.5,0.1,9,0.75,0.2,4,0.075,80,2.9389,0.0792,2.465574,0.071203
0.099,0.068,0.078,1.5,0.1,9,0.75,0.2,4,0.075,80,2.6324,0.4418,2.375093,0.065439
0.165,0.034,0.13,1.5,0.1,9,0.75,0.1,4,0.225,80,2.6438,0.1414,2.361096,0.048127
0.099,0.0204,0.13,1.5,0.1,9,0.75,0.2,4,0.075,80,2.7889,0.1168,2.398447,0.056713
0.165,0.034,0.26,1.5,0.1,9,0.75,0.02,4,0.075,80,2.7291,0.0562,2.288345,0.064154
0.033,0.034,0.078,1.5,0.1,9,0.75,0.2,4,0.225,80,2.6159,0.1099,2.390333,0.053863
0.33,0.0204,0.13,1.5,0.1,9,0.75,0.06,4,0.075,80,2.7747,0.1023,2.427772,0.035164
0.033,0.034,0.026,1.5,0.1,9,0.75,0.2,4,0.375,80,2.4424,0.205,2.348805,0.050241
0.33,0.0204,0.078,1.5,0.1,9,0.75,0.1,4,0.075,80,2.7385,0.1413,2.454901,0.032285
0.165,0.068,0.078,1.5,0.1,9,0.75,0.02,4,0.075,80,2.5241,0.1132,2.3628,0.050375
0.165,0.0204,0.13,1.5,0.1,9,0.75,0.1,4,0.075,80,2.6028,0.1833,2.461522,0.033625
0.099,0.034,0.078,1.5,0.1,9,0.75,0.1,4,0.225,80,2.6495,0.176,2.424666,0.037445
0.099,0.0068,0.078,1.5,0.1,9,0.75,0.2,4,0.075,80,2.8325,0.1429,2.47121,0.042926
0.099,0.0204,0.26,1.5,0.1,9,0.75,0.02,4,0.075,80,2.5958,0.1395,2.253034,0.064315
0.033,0.0068,0.026,1.5,0.1,9,0.75,0.2,4,0.375,80,2.7174,0.1613,2.334908,0.064427
0.099,0.0204,0.13,1.5,0.1,9,0.75,0.1,4,0.075,80,2.3076,0.3253,2.434409,0.03369
0.099,0.0204,0.13,1.5,0.1,9,0.75,0.02,4,0.375,80,2.2501,0.0901,2.216167,0.055096
0.099,0.0068,0.026,1.5,0.1,9,0.75,0.2,4,0.075,80,2.8502,0.1283,2.516109,0.043188
0.033,0.0068,0.078,1.5,0.1,9,0.75,0.2,4,0.075,80,2.6437,0.0592,2.450234,0.046456
0.165,0.034,0.078,1.5,0.1,9,0.75,0.02,4,0.075,80,2.7052,0.0688,2.499614,0.03561
0.165,0.0068,0.13,1.5,0.1,9,0.75,0.06,4,0.075,80,2.6015,0.1082,2.445718,0.031914
0.165,0.0204,0.078,1.5,0.1,9,0.75,0.02,4,0.225,80,2.6642,0.0685,2.430904,0.042783
0.033,0.0204,0.13,1.5,0.1,9,0.75,0.02,4,0.375,80,2.5358,0.0557,2.166708,0.069
0.165,0.0204,0.026,1.5,0.1,9,0.75,0.06,4,0.075,80,2.6758,0.0606,2.517354,0.032043
0.165,0.0204,0.026,1.5,0.1,9,0.75,0.02,4,0.225,80,2.5753,0.0556,2.417517,0.038444
0.165,0.0204,0.026,1.5,0.1,9,0.75,0.02,4,0.075,80,2.7339,0.0578,2.479783,0.031384
0.033,0.0204,0.078,1.5,0.1,9,0.75,0.06,4,0.075,80,2.6745,0.1258,2.390278,0.039575
0.099,0.0068,0.026,1.5,0.1,9,0.75,0.1,4,0.075,80,2.6946,0.0375,2.47239,0.038407
0.099,0.0068,0.078,1.5,0.1,9,0.75,0.02,4,0.225,80,2.4951,0.1289,2.35334,0.038461
0.033,0.0204,0.026,1.5,0.1,9,0.75,0.02,4,0.375,80,2.3635,0.1263,2.21187,0.044974
0.033,0.034,0.026,1.5,0.1,9,0.75,0.02,4,0.075,80,2.4748,0.1203,2.33829,0.035019
0.033,0.0068,0.078,1.5,0.1,9,0.75,0.02,4,0.225,80,2.1629,0.0796,2.272297,0.04504
0.033,0.068,0.078,1.5,0.1,9,0.45,0.2,4,0.075,80,2.1476,0.104,2.068738,0.044843
0.33,0.034,0.13,1.5,0.1,9,0.45,0.06,4,0.075,80,2.2637,0.0431,2.110067,0.034398
0.165,0.068,0.13,1.5,0.1,9,0.45,0.06,4,0.075,80,2.2884,0.1682,2.072992,0.035876
0.099,0.034,0.13,1.5,0.1,9,0.45,0.2,4,0.075,80,2.0632,0.1549,2.088195,0.053104
0.165,0.034,0.026,1.5,0.1,9,0.45,0.2,4,0.225,80,2.1672,0.2217,2.161969,0.04004
0.165,0.068,0.078,1.5,0.1,9,0.45,0.06,4,0.225,80,2.0706,0.2308,2.042638,0.035788
0.099,0.068,0.078,1.5,0.1,9,0.45,0.1,4,0.225,80,2.0906,0.254,2.01142,0.036603
0.165,0.0204,0.26,1.5,0.1,9,0.45,0.1,4,0.075,80,1.919,0.2192,1.921784,0.062773
0.099,0.068,0.13,1.5,0.1,9,0.45,0.06,4,0.075,80,1.8901,0.2821,2.009142,0.029664
0.033,0.034,0.078,1.5,0.1,9,0.45,0.2,4,0.225,80,1.7311,0.2486,2.101179,0.048729
0.165,0.0068,0.13,1.5,0.1,9,0.45,0.2,4,0.075,80,2.0972,0.2891,2.056898,0.044183
0.165,0.0204,0.26,1.5,0.1,9,0.45,0.02,4,0.225,80,1.893,0.2259,1.90535,0.0617
0.165,0.034,0.13,1.5,0.1,9,0.45,0.02,4,0.375,80,2.0088,0.0568,1.971236,0.056442
0.165,0.0204,0.026,1.5,0.1,9,0.45,0.2,4,0.075,80,1.9425,0.2849,2.216146,0.04451
0.33,0.0204,0.13,1.5,0.1,9,0.45,0.02,4,0.075,80,1.7574,0.2501,2.096863,0.02973
0.165,0.068,0.026,1.5,0.1,9,0.45,0.02,4,0.075,80,1.6594,0.0622,2.103933,0.053829
0.033,0.068,0.078,1.5,0.1,9,0.45,0.06,4,0.075,80,1.6641,0.3532,1.964581,0.032269
0.033,0.068,0.026,1.5,0.1,9,0.45,0.06,4,0.225,80,1.6787,0.3136,1.944195,0.045181
0.165,0.034,0.13,1.5,0.1,9,0.45,0.02,4,0.075,80,2.0805,0.1615,2.150789,0.030674
0.165,0.0204,0.078,1.5,0.1,9,0.45,0.1,4,0.075,80,2.1104,0.1082,2.174201,0.040388
0.099,0.0204,0.13,1.5,0.1,9,0.45,0.1,4,0.075,80,2.0781,0.0888,2.09599,0.037965
0.165,0.034,0.078,1.5,0.1,9,0.45,0.02,4,0.225,80,2.049,0.097,2.124747,0.044537
0.033,0.034,0.026,1.5,0.1,9,0.45,0.1,4,0.375,80,1.9266,0.0932,2.020465,0.050528
0.33,0.0068,0.078,1.5,0.1,9,0.45,0.02,4,0.075,80,2.1028,0.0223,2.077044,0.043659
0.33,0.0068,0.026,1.5,0.1,9,0.45,0.06,4,0.075,80,2.1504,0.1055,2.079782,0.049574
0.165,0.0204,0.13,1.5,0.1,9,0.45,0.02,4,0.075,80,2.0144,0.1396,2.153971,0.032334
0.165,0.0068,0.026,1.5,0.1,9,0.45,0.1,4,0.225,80,2.0889,0.0919,2.115368,0.044234
0.033,0.034,0.026,1.5,0.1,9,0.45,0.1,4,0.075,80,2.0123,0.076,2.124666,0.039983
0.099,0.0068,0.078,1.5,0.1,9,0.45,0.1,4,0.075,80,2.0371,0.0176,2.130704,0.035238
0.033,0.034,0.13,1.5,0.1,9,0.45,0.02,4,0.075,80,1.9061,0.0255,2.000063,0.036642
0.033,0.0204,0.026,1.5,0.1,9,0.45,0.1,4,0.075,80,2.1444,0.0527,2.121698,0.036233
0.033,0.0068,0.13,1.5,0.1,9,0.45,0.06,4,0.075,80,1.9619,0.0742,2.018898,0.034904
0.033,0.0204,0.026,1.5,0.1,9,0.45,0.06,4,0.225,80,1.9432,0.0821,2.043104,0.025601
0.033,0.0204,0.078,1.5,0.1,9,0.45,0.02,4,0.225,80,1.9685,0.0139,1.996697,0.028967
0.033,0.0068,0.026,1.5,0.1,9,0.45,0.06,4,0.225,80,1.9936,0.0587,2.032689,0.02934
0.099,0.0068,0.026,1.5,0.1,9,0.45,0.02,4,0.075,80,2.224,0.1291,2.094679,0.026233
0.33,0.034,0.13,1.5,0.1,9,0.15,0.1,4,0.075,80,1.5759,0.0494,1.685751,0.051521
0.099,0.034,0.13,1.5,0.1,9,0.15,0.2,4,0.075,80,1.5064,0.0267,1.727,0.051642
0.33,0.034,0.13,1.5,0.1,9,0.15,0.02,4,0.075,80,1.6647,0.127,1.75191,0.046057
0.165,0.068,0.078,1.5,0.1,9,0.15,0.06,4,0.075,80,1.5581,0.0249,1.788884,0.047966
0.165,0.034,0.13,1.5,0.1,9,0.15,0.1,4,0.075,80,1.5203,0.013,1.737689,0.041594
0.33,0.0204,0.13,1.5,0.1,9,0.15,0.02,4,0.075,80,1.541,0.0793,1.716045,0.034111
0.33,0.0204,0.026,1.5,0.1,9,0.15,0.1,4,0.075,80,1.5128,0.05,1.72989,0.035276
0.099,0.034,0.13,1.5,0.1,9,0.15,0.06,4,0.225,80,1.5523,0.11,1.673308,0.043994
0.165,0.0204,0.13,1.5,0.1,9,0.15,0.06,4,0.225,80,1.5398,0.0745,1.683604,0.046665
0.33,0.0204,0.026,1.5,0.1,9,0.15,0.06,4,0.075,80,1.6131,0.0438,1.74641,0.032325
0.165,0.034,0.026,1.5,0.1,9,0.15,0.1,4,0.075,80,1.6557,0.0226,1.832639,0.038303
0.165,0.0204,0.078,1.5,0.1,9,0.15,0.1,4,0.075,80,1.6264,0.0514,1.7765,0.038462
0.165,0.034,0.026,1.5,0.1,9,0.15,0.06,4,0.225,80,1.6493,0.0566,1.779983,0.037817
