nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.33,0.068,50.0,0.078,10.0,2.0,1.5,0.3,9.0,0.45,0.06,4.0,50.0,0.075,40.0,10.0,27301.0,25657.0,26347.0,K11,K12,K13,26435.0,674.0,1.5638,0.0446,AB
0.033,0.0068,50.0,0.026,10.0,2.0,1.5,0.5,9.0,0.75,0.06,4.0,50.0,0.075,40.0,10.0,21002.0,19722.0,20303.0,K14,K15,K16,20342.3,523.3,1.1604,0.0346,AB
0.165,0.034,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.75,0.02,4.0,50.0,0.075,40.0,10.0,35903.0,33783.0,33413.0,K17,K18,K19,34366.3,1097.0,2.0889,0.0726,AB
0.033,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.75,0.2,4.0,50.0,0.075,40.0,10.0,30994.0,29871.0,32715.0,K20,K21,K22,31193.3,1169.6,1.8789,0.0774,AB
0.099,0.0204,50.0,0.13,10.0,2.0,1.5,0.1,9.0,0.75,0.02,4.0,50.0,0.375,40.0,10.0,26496.0,25064.0,28414.0,K23,L4,L7,26658.0,1372.4,1.5786,0.0909,AB
0.165,0.0204,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.75,0.02,4.0,50.0,0.375,40.0,10.0,29969.0,25035.0,32682.0,L2,L5,L8,29228.7,3165.5,1.7488,0.2096,AB
0.099,0.034,50.0,0.026,10.0,2.0,1.5,0.3,9.0,0.75,0.1,4.0,50.0,0.075,40.0,10.0,25839.0,30212.0,28939.0,L3,L6,L9,28330.0,1836.5,1.6893,0.1216,AB
0.099,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.75,0.2,4.0,50.0,0.225,40.0,10.0,35901.0,36426.0,31040.0,L10,L13,L16,34455.7,2424.7,2.0949,0.1605,AB
0.099,0.034,50.0,0.026,10.0,2.0,1.5,0.1,9.0,0.75,0.2,4.0,50.0,0.075,40.0,10.0,38942.0,34848.0,33529.0,L11,L14,L17,35773.0,2304.6,2.1821,0.1526,AB
0.33,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.75,0.1,4.0,50.0,0.075,40.0,10.0,36202.0,28358.0,32825.0,L12,L15,L18,32461.7,3212.6,1.9628,0.2127,AB
0.033,0.0204,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.1,2.0,50.0,0.075,40.0,10.0,31794.0,32633.0,27417.0,L19,L21,L23,30614.7,2286.9,1.8405,0.1514,AB
0.033,0.034,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.06,2.0,50.0,0.075,40.0,10.0,33905.0,31947.0,33871.0,L20,L22,M2,33241.0,915.1,2.0144,0.0606,AB
0.033,0.034,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.02,4.0,50.0,0.075,40.0,10.0,38808.0,37666.0,39607.0,M3,M5,M7,38693.7,796.5,2.3755,0.0527,AB
0.033,0.0204,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.02,4.0,50.0,0.225,40.0,10.0,37651.0,40600.0,39959.0,M4,M6,M8,39403.3,1266.4,2.4224,0.0839,AB
0.099,0.0068,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.1,4.0,50.0,0.075,40.0,10.0,40020.0,41561.0,40463.0,M9,M11,M13,40681.3,647.8,2.5071,0.0429,AB
0.099,0.0204,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.06,4.0,50.0,0.075,40.0,10.0,40046.0,40733.0,40434.0,M10,M12,M14,40404.3,281.2,2.4887,0.0186,AB
0.165,0.0068,50.0,0.026,10.0,2.0,1.5,0.3,9.0,1.5,0.1,4.0,50.0,0.075,40.0,10.0,35056.0,36844.0,36145.0,M15,M16,M17,36015.0,735.7,2.1981,0.0487,AB
0.033,0.0068,50.0,0.026,10.0,2.0,1.5,0.3,9.0,1.5,0.2,4.0,50.0,0.075,40.0,10.0,34361.0,33565.0,35621.0,M18,M19,M20,34515.7,846.5,2.0988,0.056,AB
0.165,0.034,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.1,4.0,50.0,0.075,40.0,10.0,41091.0,43785.0,44300.0,M21,M22,M23,43058.7,1407.1,2.6645,0.0932,AB
0.033,0.0068,50.0,0.078,10.0,2.0,1.5,0.3,9.0,1.5,0.2,4.0,50.0,0.075,40.0,10.0,30739.0,30935.0,34411.0,N2,N3,N4,32028.3,1686.7,1.9341,0.1117,AB
0.165,0.068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.02,4.0,50.0,0.075,40.0,10.0,40008.0,40716.0,41992.0,N5,N10,N15,40905.3,821.0,2.5219,0.0544,AB
0.033,0.068,50.0,0.13,10.0,2.0,1.5,0.1,9.0,1.5,0.06,4.0,50.0,0.075,40.0,10.0,37895.0,39511.0,39209.0,N6,N11,N16,38871.7,701.5,2.3872,0.0464,AB
0.099,0.0204,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.2,4.0,50.0,0.075,40.0,10.0,39777.0,40611.0,40938.0,N7,N12,N17,40442.0,488.8,2.4912,0.0324,AB
0.033,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.2,4.0,50.0,0.375,40.0,10.0,39648.0,37598.0,37181.0,N8,N13,N18,38142.3,1078.2,2.339,0.0714,AB
0.33,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.02,4.0,50.0,0.375,40.0,10.0,39324.0,38892.0,45968.0,N9,N14,N19,41394.7,3238.6,2.5543,0.2144,AB
0.33,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.1,4.0,50.0,0.225,40.0,10.0,40117.0,41118.0,40514.0,N20,N22,O2,40583.0,411.6,2.5006,0.0272,AB
0.33,0.034,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.06,4.0,50.0,0.075,40.0,10.0,41802.0,41804.0,42618.0,N21,N23,O3,42074.7,384.2,2.5993,0.0254,AB
0.165,0.034,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.1,4.0,50.0,0.375,40.0,10.0,40263.0,40031.0,40485.0,O4,O5,O6,40259.7,185.4,2.4791,0.0123,AB
0.165,0.068,50.0,0.078,10.0,2.0,1.5,0.3,9.0,1.5,0.06,4.0,50.0,0.075,40.0,10.0,35612.0,35593.0,33238.0,O7,O9,O11,34814.3,1114.7,2.1186,0.0738,AB
0.099,0.068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.1,4.0,50.0,0.225,40.0,10.0,40551.0,41861.0,42069.0,O8,O10,O12,41493.7,672.0,2.5608,0.0445,AB
0.33,0.0204,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.2,4.0,50.0,0.375,40.0,10.0,42243.0,37968.0,40690.0,O13,O14,O15,40300.3,1766.9,2.4818,0.117,AB
0.33,0.068,50.0,0.26,10.0,2.0,1.5,0.1,30.0,1.5,0.2,4.0,50.0,0.75,40.0,10.0,5399.0,5132.0,5232.0,O16,O17,O18,5254.3,110.1,0.1614,0.0073,AB
0.33,0.068,50.0,0.26,10.0,2.0,0.45,1.0,30.0,1.5,0.2,4.0,50.0,0.75,40.0,10.0,3361.0,3479.0,3500.0,O19,O20,O21,3446.7,61.2,0.0417,0.0041,AB
0.165,0.034,50.0,0.026,10.0,2.0,0.75,0.5,15.0,0.45,0.02,2.0,50.0,0.225,20.0,10.0,8968.0,10071.0,9802.0,P2,P9,P16,9613.7,469.6,0.4501,0.0311,AB
0.099,0.034,50.0,0.026,10.0,2.0,0.75,0.3,15.0,0.75,0.02,1.2,50.0,0.375,20.0,10.0,19976.0,12607.0,21176.0,P3,P10,P17,17919.7,3788.4,1.0,0.2508,AB
0.165,0.0204,50.0,0.078,10.0,2.0,0.75,0.5,9.0,0.15,0.02,0.4,50.0,0.375,20.0,10.0,8696.0,10053.0,-1.0,P4,P11,P18,9374.5,678.5,0.4342,0.0449,AB
0.033,0.0068,50.0,0.026,10.0,2.0,0.75,0.3,15.0,0.75,0.02,2.0,50.0,0.375,12.0,10.0,12923.0,13504.0,-1.0,P5,P12,P19,13213.5,290.5,0.6884,0.0192,AB
0.165,0.068,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.06,4.0,50.0,0.075,40.0,10.0,43023.0,42410.0,42014.0,P6,P13,P20,42482.3,415.1,2.6263,0.0275,AB
0.099,0.034,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.1,4.0,50.0,0.075,40.0,10.0,42634.0,41882.0,42229.0,P7,P14,P21,42248.3,307.3,2.6108,0.0203,AB
0.033,0.0204,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.06,4.0,50.0,0.075,40.0,10.0,40155.0,39834.0,40520.0,P8,P15,P22,40169.7,280.3,2.4732,0.0186,AB
