nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.033,0.034,50,0.26,10,2,1.5,0.1,9,1.5,0.06,4,50,0.075,80,10,30044,26864,29241,H12,H23,I12,28716.3,1350.2,2.5096,0.1332,plate_AL_9
0.099,0.034,50,0.078,10,2,1.5,0.1,9,1.5,0.1,4,50,0.375,80,10,25975,29092,28854,I13,I14,I15,27973.7,1416.6,2.4363,0.1397,plate_AL_9
0.165,0.0204,50,0.078,10,2,1.5,0.1,9,1.5,0.2,4,50,0.075,80,10,31881,32601,32368,I16,J13,K10,32283.3,300,2.8614,0.0296,plate_AL_9
0.165,0.0204,50,0.026,10,2,1.5,0.1,9,1.5,0.2,4,50,0.225,80,10,28676,31343,31095,I17,J14,K11,30371.3,1203,2.6728,0.1187,plate_AL_9
0.165,0.0068,50,0.078,10,2,1.5,0.1,9,1.5,0.2,4,50,0.225,80,10,28940,31452,29970,I18,J15,K12,30120.7,1031,2.6481,0.1017,plate_AL_9
0.33,0.034,50,0.078,10,2,1.5,0.1,9,1.5,0.06,4,50,0.075,80,10,29730,30407,30674,I19,J16,K13,30270.3,397.3,2.6628,0.0392,plate_AL_9
0.33,0.0204,50,0.078,10,2,1.5,0.1,9,1.5,0.1,4,50,0.075,80,10,30532,30522,31835,I20,J17,K14,30963,616.6,2.7312,0.0608,plate_AL_9
0.165,0.068,50,0.078,10,2,1.5,0.1,9,1.5,0.06,4,50,0.075,80,10,26661,30852,30366,I21,J18,K15,29293,1871.7,2.5664,0.1846,plate_AL_9
0.099,0.0204,50,0.026,10,2,1.5,0.1,9,1.5,0.2,4,50,0.375,80,10,25085,27419,26709,I22,J19,K16,26404.3,976.9,2.2815,0.0964,plate_AL_9
0.33,0.0204,50,0.13,10,2,1.5,0.1,9,1.5,0.06,4,50,0.075,80,10,28556,29264,27966,I23,J20,K17,28595.3,530.6,2.4976,0.0523,plate_AL_9
0.033,0.034,50,0.026,10,2,1.5,0.1,9,1.5,0.2,4,50,0.375,80,10,28117,27901,28457,J2,J21,K18,28158.3,228.9,2.4545,0.0226,plate_AL_9
0.33,0.0068,50,0.13,10,2,1.5,0.1,9,1.5,0.1,4,50,0.075,80,10,29038,28385,29196,J3,J22,K19,28873,351,2.525,0.0346,plate_AL_9
0.33,0.034,50,0.13,10,2,1.5,0.1,9,1.5,0.02,4,50,0.075,80,10,30608,28092,26714,J4,J23,K20,28471.3,1612.2,2.4854,0.159,plate_AL_9
0.165,0.0068,50,0.026,10,2,1.5,0.1,9,1.5,0.2,4,50,0.375,80,10,29313,28600,22259,J5,K2,K21,26724,3170.6,2.313,0.3127,plate_AL_9
0.165,0.068,50,0.13,10,2,1.5,0.1,9,1.5,0.02,4,50,0.075,80,10,29427,29528,26205,J6,K3,K22,28386.7,1543.2,2.477,0.1522,plate_AL_9
0.33,0.034,50,0.078,10,2,1.5,0.1,9,1.5,0.02,4,50,0.225,80,10,25690,27685,24619,J7,K4,K23,25998,1270.5,2.2414,0.1253,plate_AL_9
